cod_producto,producto,lineas_factura,cantidad_comprada,costo_unitario_factura,costo_factura,stock_actual,valor_stock_a_costo_factura,unidades_vendidas_desde,ventas_desde,facturas_venta_desde,dias_con_venta_desde,primera_venta_desde,ultima_venta_desde,dias_hasta_primera_venta,dias_sin_venta,unidades_30d,unidades_90d,unidades_365d,ventas_365d,sell_through_aparente,banda_sell_through,remanente_minimo_unidades,remanente_minimo_costo,unidades_compradas_despues,documentos_compra_despues,ultima_compra_despues,precio_venta_actual,ingreso_cohorte_estimado,utilidad_bruta_cohorte_estimada,margen_cohorte_estimado,estado_auditoria
MOTS1122,EMBLEMA YAMAHA,1,2.0,2000.0,4000.0,2.0,4000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,4000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1133,FUSIBLE MUELA PÑA 15 AM,1,10.0,400.0,4000.0,1.0,400.0,9.0,6100.0,7,7,2024-08-11 10:35:33,2026-03-29 12:17:01,14.8,165.0,0.0,0.0,2.0,1200.0,0.9,80-99%,1.0,400.0,0.0,0,,700.0,6100.0,2500.0,0.4098360655737705,Rotación media
MOTS1135,FUSIBLE MUELA GR 20 AM,1,10.0,400.0,4000.0,0.0,0.0,10.0,7000.0,6,5,2024-07-30 14:40:55,2024-12-27 16:54:33,3.0,622.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,700.0,7000.0,3000.0,0.42857142857142855,Sin stock actual
MOTS1188,TROMPO STOP TRASERO CON DOBLE TUERCA,1,2.0,2000.0,4000.0,0.0,0.0,2.0,7000.0,2,2,2024-10-26 09:01:48,2024-12-26 12:00:07,90.7,623.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3500.0,7000.0,3000.0,0.42857142857142855,Sin stock actual
MOTS1199,EMPAQUE EXOSTO DT / AX,1,4.0,1000.0,4000.0,0.0,0.0,4.0,8000.0,2,2,2024-08-10 12:35:18,2024-08-12 10:30:55,13.9,759.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,8000.0,4000.0,0.5,Sin stock actual
MOTS1224,BALINERA 6004 2RS HFK,1,1.0,4000.0,4000.0,1.0,4000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,4000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
MOTS1258,GUAYA FRENO SPLENDOR NX6 CD100 DELUXE,1,1.0,4000.0,4000.0,0.0,0.0,1.0,7000.0,1,1,2024-10-03 08:42:58,2024-10-03 08:42:58,67.7,707.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,7000.0,3000.0,0.42857142857142855,Sin stock actual
MOTS1261,GUAYA FRENO DT YAMAHA EVERESTT,1,1.0,4000.0,4000.0,1.0,4000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,4000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
MOTS1276,GUAYA CLUCTH AX100 PAI WESH,1,1.0,4000.0,4000.0,1.0,4000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,4000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
MOTS1110,TENSOR GUAYA,1,3.0,1300.0,3900.0,0.0,0.0,3.0,7000.0,3,3,2024-09-05 16:17:28,2025-05-02 18:35:40,40.0,496.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,7000.0,3100.0,0.44285714285714284,Sin stock actual
TOR - 0362,TORNILLO ESTRELLA 6 X10 TORNIFRENOS,1,17.0,227.0,3859.0,12.0,2724.0,5.0,2000.0,3,3,2024-09-15 12:16:47,2026-01-30 15:01:38,49.9,223.0,0.0,0.0,3.0,1200.0,0.29411764705882354,1-49%,12.0,2724.0,0.0,0,,400.0,2000.0,865.0,0.4325,Rotación baja
619-B,EMPAQUE TAPA CLUCTH PULSAR 200 GPP,1,2.0,1800.0,3600.0,0.0,0.0,2.0,6000.0,2,2,2024-12-20 18:10:01,2025-03-29 15:30:22,146.1,530.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3000.0,6000.0,2400.0,0.4,Sin stock actual
1981,LEVA FRENO TRA - DJ 125 - 175 MOTOTEC,1,1.0,3500.0,3500.0,0.0,0.0,1.0,6000.0,1,1,2025-01-22 10:26:44,2025-01-22 10:26:44,178.8,596.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,6000.0,2500.0,0.4166666666666667,Sin stock actual
2571,BALINERA 6300 2RS,1,1.0,3500.0,3500.0,0.0,0.0,1.0,6000.0,1,1,2024-10-22 09:02:06,2024-10-22 09:02:06,86.7,688.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,6000.0,2500.0,0.4166666666666667,Sin stock actual
CAP-US1,CAPUCHON BUJIA ROJO ECO HERO,1,1.0,3500.0,3500.0,0.0,0.0,1.0,6000.0,1,1,2024-09-02 18:17:57,2024-09-02 18:17:57,37.1,738.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,6000.0,2500.0,0.4166666666666667,Sin stock actual
MOTS1140,COLA GUARDA BARROS DT,1,1.0,3500.0,3500.0,0.0,0.0,1.0,9000.0,1,1,2025-04-30 13:55:33,2025-04-30 13:55:33,276.9,498.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,9000.0,5500.0,0.6111111111111112,Sin stock actual
MOTS1168,CAUCHO MANZANA YAMAHA V80 RX 115 ALICAUCHOS,1,1.0,3500.0,3500.0,1.0,3500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,3500.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
EMP - 05X141,EMPAQUE TAPA VOLANTE CB 110 / DRAAM NEO DARROW,1,2.0,1700.0,3400.0,0.0,0.0,2.0,6000.0,2,2,2024-10-04 11:13:48,2025-04-29 10:41:53,68.8,499.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3000.0,6000.0,2600.0,0.43333333333333335,Sin stock actual
OR-010,ORING 1/4,1,10.0,335.0,3350.0,0.0,0.0,10.0,6000.0,4,4,2024-12-03 10:19:12,2025-08-08 15:11:03,128.8,398.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,600.0,6000.0,2650.0,0.44166666666666665,Sin stock actual
OR-213,ORING 1,1,10.0,335.0,3350.0,7.0,2345.0,3.0,1800.0,3,3,2024-09-23 11:55:42,2025-02-18 08:20:00,57.8,569.0,0.0,0.0,0.0,0.0,0.3,1-49%,7.0,2345.0,0.0,0,,600.0,1800.0,795.0,0.44166666666666665,"Con stock, sin ventas 365d"
4210,TORNILLO FLANGE 6X 50 LLAVE 8 TORNIFRENOS,1,6.0,551.0,3306.0,4.0,2204.0,2.0,2000.0,1,1,2024-08-25 10:39:53,2024-08-25 10:39:53,28.8,746.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,4.0,2204.0,0.0,0,,1000.0,2000.0,898.0,0.449,"Con stock, sin ventas 365d"
MOTS1035,BOMBILLO TABLERO CON SURE 12 V,1,11.0,300.0,3300.0,6.0,1800.0,5.0,2500.0,4,4,2025-06-21 16:56:50,2026-02-08 11:09:09,329.1,214.0,0.0,0.0,4.0,2000.0,0.45454545454545453,1-49%,6.0,1800.0,0.0,0,,500.0,2500.0,1000.0,0.4,Rotación baja
MOTS1117,AMARRA PLASTICA LUS 322 4.8  X 30CM NEGRA,1,78.0,40.0,3120.0,0.0,0.0,78.0,7800.0,11,9,2024-07-27 16:36:09,2024-08-22 12:40:40,0.0,749.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,300.0,7800.0,4680.0,0.6,Sin stock actual
ESC - 041573,ESCOBILLASARRANQUE CR 110 / FZ 16 SYK,1,2.0,1550.0,3100.0,0.0,0.0,2.0,6000.0,2,2,2025-06-20 16:14:12,2025-07-02 12:07:42,328.0,435.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3000.0,6000.0,2900.0,0.48333333333333334,Sin stock actual
TOR - 0361,TORNILLO ESTRELLA 6 X35 TORNIFRENOS,1,19.0,163.0,3097.0,14.0,2282.0,5.0,2500.0,3,3,2024-08-27 09:40:56,2025-05-16 12:39:17,30.8,482.0,0.0,0.0,0.0,0.0,0.2631578947368421,1-49%,14.0,2282.0,0.0,0,,500.0,2500.0,1685.0,0.674,"Con stock, sin ventas 365d"
OR-214,ORING 11/16,1,9.0,335.0,3015.0,6.0,2010.0,4.0,2400.0,4,4,2024-10-29 14:28:05,2025-03-20 09:19:38,93.9,539.0,0.0,0.0,0.0,0.0,0.4444444444444444,1-49%,5.0,1675.0,1.0,1,2025-03-19,600.0,2400.0,1060.0,0.44166666666666665,"Con stock, sin ventas 365d"
OR-219,ORING 1.3/8,1,9.0,335.0,3015.0,4.0,1340.0,5.0,2800.0,2,2,2024-10-29 14:28:05,2025-04-30 17:52:07,93.9,498.0,0.0,0.0,0.0,0.0,0.5555555555555556,50-79%,4.0,1340.0,0.0,0,,600.0,2800.0,1125.0,0.4017857142857143,"Con stock, sin ventas 365d"
OR-221,ORING 1.7/16,1,9.0,335.0,3015.0,3.0,1005.0,6.0,3600.0,1,1,2024-10-24 12:04:40,2024-10-24 12:04:40,88.9,686.0,0.0,0.0,0.0,0.0,0.6666666666666666,50-79%,3.0,1005.0,0.0,0,,600.0,3600.0,1590.0,0.44166666666666665,"Con stock, sin ventas 365d"
203162,GUAYA ACELERADOR NXR BROS EVERESTTI,1,1.0,3000.0,3000.0,0.0,0.0,1.0,5000.0,1,1,2024-08-28 17:07:36,2024-08-28 17:07:36,32.1,743.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,5000.0,2000.0,0.4,Sin stock actual
H17910,GUAYA ACELERADOR HONDA CBF 150 SYK,1,1.0,3000.0,3000.0,1.0,3000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,3000.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1100,RETEN 22-32-5-5,1,2.0,1500.0,3000.0,0.0,0.0,2.0,5000.0,2,2,2024-08-05 17:36:11,2024-10-21 12:30:55,9.1,689.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,5000.0,2000.0,0.4,Sin stock actual
MOTS1127,TAPA VALVULA CURVA,1,3.0,1000.0,3000.0,0.0,0.0,3.0,10000.0,3,3,2024-08-02 18:59:16,2025-02-18 08:38:47,6.1,569.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4000.0,10000.0,7000.0,0.7,Sin stock actual
MOTS1158,CAUCHO POSA PIE TRA- ECO 100 EVEREST,1,1.0,3000.0,3000.0,0.0,0.0,1.0,5000.0,1,1,2025-02-06 12:10:37,2025-02-06 12:10:37,193.9,581.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,5000.0,2000.0,0.4,Sin stock actual
MOTS1166,CAUCHO MANZANA RX YAMAHA / CRIPTON T 80,1,1.0,3000.0,3000.0,0.0,0.0,1.0,5000.0,1,1,2024-08-11 10:35:33,2024-08-11 10:35:33,14.8,760.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,5000.0,2000.0,0.4,Sin stock actual
MOTS1268,GUAYA ACELERADOR NXR BROS SYK,1,1.0,3000.0,3000.0,1.0,3000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,3000.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1275,GUAYA CLUCTH CB 110 GUALITY,1,1.0,3000.0,3000.0,1.0,3000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,3000.0,0.0,0,,9000.0,0.0,0.0,,Sin ventas desde compra
MOTS1132,WASA PRESION 70MM TORNIFRENOS,1,63.0,42.0,2646.0,59.0,2478.0,7.0,700.0,4,4,2024-10-22 09:02:06,2026-09-01 11:58:27,86.7,9.0,1.0,1.0,2.0,200.0,0.1111111111111111,1-49%,56.0,2352.0,3.0,3,2025-07-11,100.0,700.0,406.0,0.58,Rotación baja
60289,GUAYA ACELERADOR BEST 125 GUAYAS Y PARTES,1,1.0,2500.0,2500.0,0.0,0.0,1.0,4500.0,1,1,2024-08-20 15:25:55,2024-08-20 15:25:55,24.0,751.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,4500.0,2000.0,0.4444444444444444,Sin stock actual
EMP - 01P192,EMPAQUE TAPA CLUCTH PULSAR 200 NS  AS200 DARROW,1,1.0,2500.0,2500.0,0.0,0.0,1.0,4500.0,1,1,2024-08-14 08:37:27,2024-08-14 08:37:27,17.7,757.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,4500.0,2000.0,0.4444444444444444,Sin stock actual
EMP - 05X060,EMP TAPA VOLANTE AKT 110/ ATK 125 FLEX/BIZ WAVE/ ECO DARROW,1,2.0,1250.0,2500.0,1.0,1250.0,2.0,5000.0,2,2,2024-12-09 11:10:48,2025-04-09 15:34:49,134.8,519.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-02-27,2500.0,5000.0,2500.0,0.5,"Con stock, sin ventas 365d"
MOTS1069,RETEN 30-42-10-5,1,1.0,2500.0,2500.0,2.0,5000.0,1.0,4500.0,1,1,2024-10-08 12:53:24,2024-10-08 12:53:24,72.9,702.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,1,2024-11-21,4500.0,4500.0,2000.0,0.4444444444444444,"Con stock, sin ventas 365d"
MOTS1271,GUAYA ACELERADOR BEST 125 REINF,1,1.0,2500.0,2500.0,0.0,0.0,1.0,5000.0,1,1,2025-04-24 16:53:49,2025-04-24 16:53:49,271.1,504.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,5000.0,2500.0,0.5,Sin stock actual
MOTS1314,RESORTE VARILLA FRENO UNIVERSAL,1,5.0,500.0,2500.0,0.0,0.0,5.0,12500.0,5,5,2024-08-04 13:43:59,2024-09-15 09:26:23,7.9,725.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,12500.0,10000.0,0.8,Sin stock actual
OR-212,ORING 16/16,1,7.0,335.0,2345.0,4.0,1340.0,4.0,2400.0,4,4,2024-10-29 14:28:05,2025-09-19 13:03:21,93.9,356.0,0.0,0.0,1.0,600.0,0.5714285714285714,50-79%,3.0,1005.0,1.0,1,2025-03-08,600.0,2400.0,1060.0,0.44166666666666665,Rotación media
OR-222,ORING 1.1/2,1,7.0,335.0,2345.0,6.0,2010.0,1.0,600.0,1,1,2025-02-01 08:19:29,2025-02-01 08:19:29,188.7,586.0,0.0,0.0,0.0,0.0,0.14285714285714285,1-49%,6.0,2010.0,0.0,0,,600.0,600.0,265.0,0.44166666666666665,"Con stock, sin ventas 365d"
OR-327,ORING 1.3/4,1,7.0,335.0,2345.0,7.0,2345.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,7.0,2345.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
EMP - 026398,EMPAQUE TAPA CLUCTH PULSAR 180 / 200 SYK,1,1.0,2192.0,2192.0,1.0,2192.0,1.0,4000.0,1,1,2025-05-10 19:43:45,2025-05-10 19:43:45,287.2,488.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-05-10,4000.0,4000.0,1808.0,0.452,"Con stock, sin ventas 365d"
EMP - 01P174,EMPAQUE TAPA CLUCTH XTZ 250 - YBR 250 DARROW,1,1.0,2150.0,2150.0,0.0,0.0,1.0,4000.0,1,1,2025-06-17 18:20:14,2025-06-17 18:20:14,325.1,450.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4000.0,4000.0,1850.0,0.4625,Sin stock actual
OR-210,ORING 13/16,1,6.0,335.0,2010.0,1.0,335.0,5.0,3000.0,1,1,2024-10-29 14:28:05,2024-10-29 14:28:05,93.9,681.0,0.0,0.0,0.0,0.0,0.8333333333333334,80-99%,1.0,335.0,0.0,0,,600.0,3000.0,1325.0,0.44166666666666665,"Con stock, sin ventas 365d"
OR-211,ORING 7/8,1,6.0,335.0,2010.0,4.0,1340.0,2.0,1200.0,2,2,2025-01-27 16:26:49,2025-02-18 08:20:00,184.0,569.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,4.0,1340.0,0.0,0,,600.0,1200.0,530.0,0.44166666666666665,"Con stock, sin ventas 365d"
OR-218,ORING 1.5/16,1,6.0,335.0,2010.0,6.0,2010.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,2010.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
OR-326,ORING 1.5/8,1,6.0,335.0,2010.0,6.0,2010.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,2010.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
CAB - 036462,CABLE SEGURO SILLIN B12 GUAYAS Y PARTES,1,1.0,2000.0,2000.0,1.0,2000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,2000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
EMP - 037666,EMPAQUE EXOSTO TOP BOY SYK,1,2.0,1000.0,2000.0,2.0,2000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,2000.0,0.0,0,,2000.0,0.0,0.0,,Sin ventas desde compra
EMP - 037948,EMPAQUE EXOSTO PULSAR 180 / PULSAR 200 SYK,1,2.0,1000.0,2000.0,1.0,1000.0,1.0,2000.0,1,1,2026-06-04 11:16:38,2026-06-04 11:16:38,676.8,98.0,0.0,0.0,1.0,2000.0,0.5,50-79%,1.0,1000.0,0.0,0,,2000.0,2000.0,1000.0,0.5,Rotación media
MOTS1118,PINES NEGRO TAPA,1,20.0,100.0,2000.0,201.0,20100.0,154.0,72400.0,44,40,2024-08-02 16:59:33,2026-09-01 11:58:27,6.1,9.0,14.0,16.0,49.0,28300.0,1.0,100%,0.0,0.0,336.0,8,2026-03-03,700.0,9402.597402597403,7402.597402597403,0.787292817679558,Compra absorbida; stock repuesto
MOTS1160,CAUCHO POSA PIE DER HAYATE UND,1,1.0,2000.0,2000.0,1.0,2000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,2000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1316,BOMBILLO FARULA 1 PATA,1,4.0,500.0,2000.0,0.0,0.0,4.0,4000.0,2,2,2024-10-07 18:00:13,2024-10-23 16:31:56,72.1,687.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,1000.0,4000.0,2000.0,0.5,Sin stock actual
OYQ 153M,EMPAQUE EXOSTO BOXER DARROW,1,2.0,1000.0,2000.0,0.0,0.0,2.0,4000.0,2,2,2024-07-30 16:49:20,2024-12-16 13:29:19,3.0,633.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,4000.0,2000.0,0.5,Sin stock actual
MOTS1130,CHAVETA SENCILLA,1,9.0,200.0,1800.0,0.0,0.0,9.0,3600.0,7,7,2024-08-03 16:20:04,2025-07-07 09:27:59,7.0,430.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,400.0,3600.0,1800.0,0.5,Sin stock actual
MOTS1187,RESORTE STOP TROMPO UNIVERSAL,1,6.0,300.0,1800.0,1.0,300.0,6.0,3000.0,6,6,2024-08-13 15:59:45,2025-04-11 17:03:15,17.0,517.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-04-08,500.0,3000.0,1200.0,0.4,"Con stock, sin ventas 365d"
TEN-025,GUARDA BARROS NEGRO UNIVERSAL,1,1.0,1800.0,1800.0,0.0,0.0,1.0,30000.0,1,1,2024-08-04 09:13:34,2024-08-04 09:13:34,7.7,767.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,30000.0,30000.0,28200.0,0.94,Sin stock actual
2061,WASA PRESION 8MM TORNIFRENOS,1,55.0,32.0,1760.0,36.0,1152.0,23.0,2300.0,11,11,2024-08-31 14:21:32,2026-02-22 12:18:22,34.9,200.0,0.0,0.0,6.0,600.0,0.41818181818181815,1-49%,32.0,1024.0,4.0,3,2025-10-12,100.0,2300.0,1564.0,0.68,Rotación baja
OR-215,ORING 11/8,1,5.0,335.0,1675.0,4.0,1340.0,1.0,600.0,1,1,2025-02-18 08:20:00,2025-02-18 08:20:00,205.7,569.0,0.0,0.0,0.0,0.0,0.2,1-49%,4.0,1340.0,0.0,0,,600.0,600.0,265.0,0.44166666666666665,"Con stock, sin ventas 365d"
OR-217,ORING 1.1/4,1,5.0,335.0,1675.0,0.0,0.0,5.0,3000.0,5,5,2024-08-20 08:15:56,2025-01-24 17:04:27,23.7,594.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,600.0,3000.0,1325.0,0.44166666666666665,Sin stock actual
5061B1,EMPAQUE TAPA CLUCTH DISCOVER 135 GPP,1,1.0,1650.0,1650.0,1.0,1650.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,1650.0,0.0,0,,3000.0,0.0,0.0,,Sin ventas desde compra
MOTS1144,REFLETOR ROJO REDONDO,1,1.0,1500.0,1500.0,0.0,0.0,1.0,2500.0,1,1,2024-09-07 14:13:16,2024-09-07 14:13:16,41.9,733.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,2500.0,1000.0,0.4,Sin stock actual
MOTS1229,BALINERA 60032RS C3 KML,1,1.0,1500.0,1500.0,0.0,0.0,1.0,2500.0,1,1,2025-02-05 14:20:24,2025-02-05 14:20:24,192.9,582.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,2500.0,1000.0,0.4,Sin stock actual
2059,WASA PRESION 6MM TORNIFRENOS,1,70.0,21.0,1470.0,36.0,756.0,50.0,5000.0,24,24,2024-08-02 11:59:15,2026-07-09 12:04:28,5.8,63.0,0.0,4.0,18.0,1800.0,0.7142857142857143,50-79%,20.0,420.0,16.0,8,2025-12-10,100.0,5000.0,3950.0,0.79,Rotación media
TOR - 0408,TORNILLO BRISTOL 6 X50 TORNIFRENOS,1,4.0,350.0,1400.0,2.0,700.0,2.0,1000.0,1,1,2024-11-20 10:13:30,2024-11-20 10:13:30,115.8,659.0,0.0,0.0,0.0,0.0,0.5,50-79%,2.0,700.0,0.0,0,,600.0,1000.0,300.0,0.3,"Con stock, sin ventas 365d"
TOR - 0379,TORNILLO UNICO ESTRELLA 6 X10 TORNIFRENOS,1,19.0,73.0,1387.0,17.0,1241.0,2.0,400.0,1,1,2025-02-22 14:16:40,2025-02-22 14:16:40,209.9,565.0,0.0,0.0,0.0,0.0,0.10526315789473684,1-49%,17.0,1241.0,0.0,0,,200.0,400.0,254.0,0.635,"Con stock, sin ventas 365d"
OR-216,ORING 13/16,1,4.0,335.0,1340.0,1.0,335.0,3.0,1800.0,3,3,2024-08-31 14:21:32,2025-08-01 14:03:57,34.9,405.0,0.0,0.0,0.0,0.0,0.75,50-79%,1.0,335.0,0.0,0,,600.0,1800.0,795.0,0.44166666666666665,"Con stock, sin ventas 365d"
4556,TORNILLO HEX 8X55 CON NUCA  TORNIFRENOS,1,5.0,260.0,1300.0,1.0,260.0,4.0,2000.0,3,3,2024-09-13 15:34:46,2025-11-27 12:45:32,48.0,287.0,0.0,0.0,1.0,500.0,0.8,80-99%,1.0,260.0,0.0,0,,500.0,2000.0,960.0,0.48,Rotación media
766709,EMPAQUE EXOSTO AKY TTR DARROW,1,1.0,1200.0,1200.0,0.0,0.0,1.0,2000.0,1,1,2024-10-22 09:02:06,2024-10-22 09:02:06,86.7,688.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,2000.0,800.0,0.4,Sin stock actual
AH36885,BOMBILLO PS P15 D 25 - 1 12 V SUPER WHITHE DUNA,1,1.0,1200.0,1200.0,0.0,0.0,1.0,5000.0,1,1,2024-09-21 11:14:12,2024-09-21 11:14:12,55.8,719.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,5000.0,3800.0,0.76,Sin stock actual
AH730302,BOMBILLO HS PR 225 12 V SUPER WHITHE DUNA,1,1.0,1200.0,1200.0,1.0,1200.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,1200.0,0.0,0,,2000.0,0.0,0.0,,Sin ventas desde compra
OR-111,ORING 5/8,1,3.0,335.0,1005.0,3.0,1005.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,1005.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
OR-325,ORING 1.1/2,1,3.0,335.0,1005.0,3.0,1005.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,1005.0,0.0,0,,600.0,0.0,0.0,,Sin ventas desde compra
MOTS1200,EMPAQUE EXOSTO BWS MOTOTEC,1,1.0,1000.0,1000.0,0.0,0.0,1.0,2000.0,1,1,2025-05-15 09:48:41,2025-05-15 09:48:41,291.8,483.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,2000.0,1000.0,0.5,Sin stock actual
MOTS1131,WASA PRESION 14MM TORNIFRENOS,1,19.0,49.0,931.0,19.0,931.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,19.0,931.0,0.0,0,,100.0,0.0,0.0,,Sin ventas desde compra
EMP - 007549,EMPAQUE EXOSTO BOXER / VIVAX / BAST SYK,1,1.0,800.0,800.0,-2.0,0.0,3.0,4500.0,2,2,2024-08-02 11:09:14,2024-10-31 09:18:32,5.8,679.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,1500.0,1500.0,700.0,0.4666666666666667,Stock negativo
OR-116,ORING 3/4,1,2.0,335.0,670.0,0.0,0.0,2.0,1200.0,2,2,2024-08-29 08:48:42,2024-10-29 14:28:05,32.7,681.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,600.0,1200.0,530.0,0.44166666666666665,Sin stock actual
TOR - 0360,TORNILLO ESTRELLA 6 X30 TORNIFRENOS,1,4.0,146.0,584.0,4.0,584.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,584.0,0.0,0,,500.0,0.0,0.0,,Sin ventas desde compra
TOR - 0356,TORNILLO ESTRELLA 6 X10 TORNIFRENOS,1,2.0,142.0,284.0,0.0,0.0,2.0,600.0,1,1,2025-05-07 15:10:04,2025-05-07 15:10:04,284.0,491.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,30.0,600.0,316.0,0.5266666666666666,Sin stock actual
